year,week,outbreak_starting_date,reporting_date,state,district,disease_illness_name,status,cases,deaths,unit,note
2018,24,17-06-2018,,Rajasthan,Sirohi,Food Poisoning,Reported Late,39,0,"cases in absolute number, deaths in absolute number",
2018,24,14-06-2018,18-06-2018,Tamil Nadu,Ramanathapuram,Chikungunya,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2018,24,14-06-2018,14-06-2018,Tamil Nadu,Virudhunagar,Typhoid,Reported in Same Week,26,0,"cases in absolute number, deaths in absolute number",
2018,24,12-06-2018,13-06-2018,Tamil Nadu,Ariyalur,Acute Diarrheal Disease,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2018,24,06-06-2018,,Tamil Nadu,Villupuram,Acute Diarrheal Disease,Reported Late,36,0,"cases in absolute number, deaths in absolute number",
2018,24,02-06-2018,,Tamil Nadu,Tiruchirappalli,Acute Diarrheal Disease,Reported Late,17,0,"cases in absolute number, deaths in absolute number",
2018,24,04-05-2018,,Tamil Nadu,Dindigul,Typhoid,Reported Late,17,0,"cases in absolute number, deaths in absolute number",
2018,24,04-06-2018,,Uttar Pradesh,Aligarh,Measles,Reported Late,22,0,"cases in absolute number, deaths in absolute number",
2018,24,24-05-2018,,Uttar Pradesh,Bahraich,Measles,Reported Late,54,0,"cases in absolute number, deaths in absolute number",
2018,23,02-06-2018,04-06-2018,Andhra Pradesh,Prakasam,Diarrhoea,Reported in Same Week,30,1,"cases in absolute number, deaths in absolute number",
2018,23,01-06-2018,10-06-2018,Andhra Pradesh,Guntur,Acute Diarrheal Disease,Reported in Same Week,35,0,"cases in absolute number, deaths in absolute number",
2018,23,07-05-2018,,Assam,Hailakandi,Acute Diarrheal Disease,Reported Late,16,1,"cases in absolute number, deaths in absolute number",
2018,23,17-04-2018,,Assam,Goalpara,Japanese Encephalitis,Reported Late,12,1,"cases in absolute number, deaths in absolute number",
2018,23,30-03-2018,,Assam,Goalpara,Acute Encephalitic Syndrome,Reported Late,3,1,"cases in absolute number, deaths in absolute number",
2018,23,02-06-2018,06-06-2018,Bihar,Nawada,Measles,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2018,23,28-05-2018,,Bihar,West Champaran,Measles,Reported Late,31,0,"cases in absolute number, deaths in absolute number",
2018,23,28-05-2018,,Bihar,Supaul,Measles,Reported Late,17,0,"cases in absolute number, deaths in absolute number",
2018,23,28-05-2018,,Bihar,Nawada,Measles,Reported Late,7,0,"cases in absolute number, deaths in absolute number",
2018,23,20-05-2018,,Bihar,West Champaran,Measles,Reported Late,13,0,"cases in absolute number, deaths in absolute number",
2018,23,03-03-2018,,Bihar,Purnia,Measles,Reported Late,10,0,"cases in absolute number, deaths in absolute number",
2018,23,05-06-2018,11-06-2018,Goa,North Goa,Dengue,Reported in Same Week,43,0,"cases in absolute number, deaths in absolute number",
2018,23,09-06-2018,12-06-2018,Haryana,Fatehabad,Acute Diarrheal Disease,Reported in Same Week,81,1,"cases in absolute number, deaths in absolute number",
2018,23,05-06-2018,11-06-2018,Haryana,Fatehabad,Acute Diarrheal Disease,Reported in Same Week,134,0,"cases in absolute number, deaths in absolute number",
2018,23,02-06-2018,06-06-2018,Jammu and Kashmir,Kargil,Measles,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2018,23,07-06-2018,09-06-2018,Jharkhand,Dhumka,Food Poisoning,Reported in Same Week,14,0,"cases in absolute number, deaths in absolute number",
2018,23,06-06-2018,06-06-2018,Karnataka,Dharwad,Chikungunya,Reported in Same Week,26,0,"cases in absolute number, deaths in absolute number",
2018,23,05-06-2018,07-06-2018,Karnataka,Haveri,Chikungunya,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2018,23,05-06-2018,05-06-2018,Karnataka,Mysuru,Chikungunya,Reported in Same Week,21,0,"cases in absolute number, deaths in absolute number",
2018,23,05-06-2018,05-06-2018,Karnataka,Dharwad,Chikungunya,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2018,23,02-06-2018,08-06-2018,Karnataka,Gadag,Chikungunya,Reported in Same Week,26,0,"cases in absolute number, deaths in absolute number",
2018,23,31-05-2018,04-06-2018,Karnataka,Hassan,Chikungunya,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2018,23,08-06-2018,11-06-2018,Kerala,Kozhikode,Hepatitis A,Reported in Same Week,19,0,"cases in absolute number, deaths in absolute number",
2018,23,01-06-2018,06-06-2018,Kerala,Kollam,Visceral Leishmaniasis,Reported in Same Week,1,0,"cases in absolute number, deaths in absolute number",
2018,23,17-05-2018,,Kerala,Thrissur,Hepatitis A,Reported Late,10,0,"cases in absolute number, deaths in absolute number",
2018,23,15-05-2018,,Kerala,Ernakulam,Acute Diarrheal Disease,Reported Late,37,0,"cases in absolute number, deaths in absolute number",
2018,23,03-05-2018,,Kerala,Kozhikode,Nipah Viral Disease,Previous Week Follow up,19,17,"cases in absolute number, deaths in absolute number",
2018,23,22-04-2018,,Kerala,Malappuram,Hepatitis A,Reported Late,47,0,"cases in absolute number, deaths in absolute number",
2018,23,05-06-2018,07-06-2018,Madhya Pradesh,Morena,Measles,Reported in Same Week,22,0,"cases in absolute number, deaths in absolute number",
2018,23,03-06-2018,04-06-2018,Maharashtra,Parbhani,Acute Diarrheal Disease,Reported in Same Week,35,0,"cases in absolute number, deaths in absolute number",
2018,23,11-05-2018,,Maharashtra,Satara,Chikungunya,Reported Late,9,0,"cases in absolute number, deaths in absolute number",
2018,23,05-06-2018,11-06-2018,Manipur,Imphal West,Scrub Typhus,Reported in Same Week,4,0,"cases in absolute number, deaths in absolute number",
2018,23,05-06-2018,06-06-2018,Odisha,Jajpur,Food Poisoning,Reported in Same Week,45,0,"cases in absolute number, deaths in absolute number",
2018,23,23-05-2018,,Punjab,Chandigarh,Cholera,Previous Week Follow up,1,0,"cases in absolute number, deaths in absolute number",
2018,23,04-06-2018,05-06-2018,Rajasthan,Pratapgarh,Acute Diarrheal Disease,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2018,23,08-06-2018,09-06-2018,Tamil Nadu,Dindigul,Dengue,Reported in Same Week,17,0,"cases in absolute number, deaths in absolute number",
2018,23,08-06-2018,09-06-2018,Tamil Nadu,Ramanathapuram,Chikungunya,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2018,23,05-06-2018,07-06-2018,Tamil Nadu,Sivaganga,Chikungunya,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2018,23,03-06-2018,08-06-2018,Tamil Nadu,Madurai,Chikungunya,Reported in Same Week,30,0,"cases in absolute number, deaths in absolute number",
2018,23,26-05-2018,06-06-2018,Uttar Pradesh,Siddharth Nagar,Measles,Reported in Same Week,8,0,"cases in absolute number, deaths in absolute number",
2018,23,25-05-2018,,Uttar Pradesh,Pratapgarh,Measles,Reported Late,7,1,"cases in absolute number, deaths in absolute number",
2018,23,18-05-2018,,Uttar Pradesh,Chandauli,Acute Diarrheal Disease,Reported Late,17,0,"cases in absolute number, deaths in absolute number",
2018,23,10-04-2018,,Uttar Pradesh,Chandauli,Measles,Reported Late,24,0,"cases in absolute number, deaths in absolute number",
2018,23,04-04-2018,,Uttar Pradesh,Chandauli,Food Poisoning,Reported Late,27,0,"cases in absolute number, deaths in absolute number",
2018,23,10-03-2018,,Uttar Pradesh,Chandauli,Measles,Reported Late,9,0,"cases in absolute number, deaths in absolute number",
2018,23,02-02-2018,,Uttar Pradesh,Chandauli,Chickenpox,Reported Late,23,0,"cases in absolute number, deaths in absolute number",
2018,23,08-06-2018,08-06-2018,West Bengal,North 24 Paraganas,Acute Diarrheal Disease,Reported in Same Week,112,0,"cases in absolute number, deaths in absolute number",
2018,23,06-06-2018,08-06-2018,West Bengal,Bardhaman,Acute Diarrheal Disease,Reported in Same Week,67,0,"cases in absolute number, deaths in absolute number",
2018,23,02-06-2018,04-06-2018,West Bengal,Bardhaman,Cholera,Reported in Same Week,69,0,"cases in absolute number, deaths in absolute number",
2018,22,29-05-2018,31-05-2018,Assam,Udalguri,Malaria,Reported in Same Week,47,0,"cases in absolute number, deaths in absolute number",
2018,22,27-05-2018,29-05-2018,Assam,Udalguri,Acute Diarrheal Disease,Reported in Same Week,50,0,"cases in absolute number, deaths in absolute number",
2018,22,30-05-2018,31-05-2018,Bihar,Muzaffarpur,Chickenpox,Reported in Same Week,27,0,"cases in absolute number, deaths in absolute number",
2018,22,26-05-2018,01-06-2018,Bihar,Muzaffarpur,Measles,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2018,22,22-05-2018,,Bihar,Muzaffarpur,Measles,Reported Late,27,1,"cases in absolute number, deaths in absolute number",
2018,22,17-05-2018,,Bihar,Patna,Chickenpox,Reported Late,6,0,"cases in absolute number, deaths in absolute number",
2018,22,17-05-2018,,Bihar,Sheikhpura,Chickenpox,Reported Late,5,1,"cases in absolute number, deaths in absolute number",
2018,22,22-02-2018,,Bihar,Purnia,Measles,Reported Late,10,0,"cases in absolute number, deaths in absolute number",
2018,22,23-05-2018,,Chandigarh,Chandigarh,Cholera,Reported Late,5,0,"cases in absolute number, deaths in absolute number",
2018,22,26-05-2018,28-05-2018,Chhattisgarh,Gariyaband,Jaundice,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2018,22,23-05-2018,,Chhattisgarh,Baloda Bazar,Acute Diarrheal Disease,Reported Late,103,0,"cases in absolute number, deaths in absolute number",
2018,22,02-06-2018,02-06-2018,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Typhoid,Reported in Same Week,23,0,"cases in absolute number, deaths in absolute number",
2018,22,29-05-2018,02-06-2018,Gujarat,Vadodara,Acute Diarrheal Disease,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2018,22,26-05-2018,02-06-2018,Gujarat,Sabar Kantha,Acute Diarrheal Disease,Reported in Same Week,18,0,"cases in absolute number, deaths in absolute number",
2018,22,29-05-2018,30-05-2018,Haryana,Gurugram,Measles,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2018,22,27-05-2018,27-05-2018,Haryana,Gurugram,Acute Diarrheal Disease,Reported in Same Week,52,0,"cases in absolute number, deaths in absolute number",
2018,22,25-05-2018,28-05-2018,Himachal Pradesh,Solan,Japanese Encephalitis,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2018,22,30-05-2018,04-06-2018,Jammu and Kashmir,Kupwara,Hepatitis E,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2018,22,26-05-2018,29-05-2018,Jammu and Kashmir,Pulwama,Chickenpox,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2018,22,26-05-2018,29-05-2018,Jammu and Kashmir,Pulwama,Mumps,Reported in Same Week,8,0,"cases in absolute number, deaths in absolute number",
2018,22,25-05-2018,28-05-2018,Jammu and Kashmir,Bandipora,Mumps,Reported in Same Week,8,0,"cases in absolute number, deaths in absolute number",
2018,22,30-04-2018,,Jammu and Kashmir,Reasi,Food Poisoning,Reported Late,25,0,"cases in absolute number, deaths in absolute number",
2018,22,21-05-2018,,Jharkhand,Jamtara,Measles,Reported Late,6,0,"cases in absolute number, deaths in absolute number",
2018,22,17-05-2018,,Jharkhand,Sahebganj,Measles,Reported Late,23,0,"cases in absolute number, deaths in absolute number",
2018,22,28-05-2018,28-05-2018,Karnataka,Haveri,Acute Diarrheal Disease,Reported in Same Week,17,0,"cases in absolute number, deaths in absolute number",
2018,22,25-05-2018,29-05-2018,Karnataka,Bengaluru Rural,Acute Diarrheal Disease,Reported in Same Week,54,0,"cases in absolute number, deaths in absolute number",
2018,22,21-05-2018,,Kerala,Pathanamthitta,Hepatitis A,Reported Late,11,0,"cases in absolute number, deaths in absolute number",
2018,22,03-05-2018,,Kerala,Kozhikode,Nipah Viral Disease,Previous Week Follow up,19,17,"cases in absolute number, deaths in absolute number",
2018,22,28-05-2018,28-05-2018,Madhya Pradesh,Ashoknagar,Food Poisoning,Reported in Same Week,17,0,"cases in absolute number, deaths in absolute number",
2018,22,16-05-2018,,Madhya Pradesh,Hoshangabad,Japanese Encephalitis,Reported Late,1,1,"cases in absolute number, deaths in absolute number",
2018,22,25-05-2018,30-05-2018,Maharashtra,Nanded,Acute Diarrheal Disease,Reported in Same Week,34,0,"cases in absolute number, deaths in absolute number",
2018,22,24-05-2018,02-06-2018,Maharashtra,Jalgaon,Measles,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2018,22,24-05-2018,01-06-2018,Maharashtra,Kohlapur,Food Poisoning,Reported in Same Week,63,0,"cases in absolute number, deaths in absolute number",
2018,22,23-01-2018,,Maharashtra,Kohlapur,Chikungunya,Reported Late,9,0,"cases in absolute number, deaths in absolute number",
2018,22,21-05-2018,,Odisha,Jajpur,Food Poisoning,Reported Late,16,0,"cases in absolute number, deaths in absolute number",
2018,22,02-05-2018,,Odisha,Angul,Hepatitis,Reported Late,9,0,"cases in absolute number, deaths in absolute number",
2018,22,31-05-2018,31-05-2018,Punjab,Roopnagar,Chickenpox,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2018,22,28-05-2018,29-05-2018,Punjab,Fazilka,Measles,Reported in Same Week,6,0,"cases in absolute number, deaths in absolute number",
2018,22,28-05-2018,29-05-2018,Rajasthan,Bikaner,Food Poisoning,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2018,22,31-05-2018,04-06-2018,Tamil Nadu,Tiruchirappalli,Chikungunya,Reported in Same Week,31,0,"cases in absolute number, deaths in absolute number",
2018,22,25-05-2018,28-05-2018,Uttar Pradesh,Aligarh,Measles,Reported in Same Week,20,0,"cases in absolute number, deaths in absolute number",
2018,22,22-05-2018,,Uttar Pradesh,Aligarh,Measles,Reported Late,15,0,"cases in absolute number, deaths in absolute number",
2018,22,20-05-2018,,Uttar Pradesh,Mirzapur,Food Poisoning,Reported Late,49,0,"cases in absolute number, deaths in absolute number",
2018,22,18-05-2018,,Uttar Pradesh,Pratapgarh,Measles,Reported Late,11,0,"cases in absolute number, deaths in absolute number",
2018,22,17-05-2018,,Uttar Pradesh,Budaun,Measles,Reported Late,21,1,"cases in absolute number, deaths in absolute number",
2018,22,28-04-2018,,Uttar Pradesh,Budaun,Measles,Reported Late,10,0,"cases in absolute number, deaths in absolute number",
2018,22,02-06-2018,04-06-2018,West Bengal,Midnapore West,Acute Diarrheal Disease,Reported in Same Week,43,0,"cases in absolute number, deaths in absolute number",
2018,21,22-05-2018,22-05-2018,Andhra Pradesh,Krishna,Dengue,Reported in Same Week,35,0,"cases in absolute number, deaths in absolute number",
2018,21,24-05-2018,24-05-2018,Assam,Dhubri,Chickenpox,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2018,21,24-05-2018,24-05-2018,Assam,Nalbari,Chickenpox,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2018,21,17-05-2018,23-05-2018,Assam,Kamrup Metro,Chickenpox,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2018,21,23-05-2018,24-05-2018,Bihar,Bhojpur,Measles,Reported in Same Week,34,0,"cases in absolute number, deaths in absolute number",
2018,21,17-05-2018,23-05-2018,Bihar,Sitamarhi,Measles,Reported in Same Week,112,2,"cases in absolute number, deaths in absolute number",
2018,21,12-05-2018,,Bihar,Vaishali,Chickenpox,Reported Late,41,0,"cases in absolute number, deaths in absolute number",
2018,21,12-05-2018,,Bihar,Vaishali,Measles,Reported Late,6,0,"cases in absolute number, deaths in absolute number",
2018,21,18-04-2018,,Bihar,Madhubani,Measles,Reported Late,20,0,"cases in absolute number, deaths in absolute number",
2018,21,16-04-2018,,Bihar,Madhubani,Chickenpox,Reported Late,28,0,"cases in absolute number, deaths in absolute number",
2018,21,18-05-2018,26-05-2018,Chhattisgarh,Baloda Bazar,Acute Diarrheal Disease,Reported in Same Week,54,0,"cases in absolute number, deaths in absolute number",
2018,21,07-05-2018,,Delhi,West,Cholera,Reported Late,6,0,"cases in absolute number, deaths in absolute number",
2018,21,27-05-2018,27-05-2018,Gujarat,Kheda,Acute Diarrheal Disease,Reported in Same Week,23,0,"cases in absolute number, deaths in absolute number",
2018,21,25-05-2018,26-05-2018,Gujarat,Kheda,Measles,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2018,21,24-05-2018,27-05-2018,Gujarat,Sabar Kantha,Acute Diarrheal Disease,Reported in Same Week,60,0,"cases in absolute number, deaths in absolute number",
2018,21,25-05-2018,27-05-2018,Haryana,Jind,Acute Diarrheal Disease,Reported in Same Week,61,0,"cases in absolute number, deaths in absolute number",
2018,21,08-05-2018,,Himachal Pradesh,Kangra,Acute Diarrheal Disease,Previous Week Follow up,498,0,"cases in absolute number, deaths in absolute number",
2018,21,21-05-2018,22-05-2018,Jammu and Kashmir,Baramulla,Acute Diarrheal Disease,Reported in Same Week,273,0,"cases in absolute number, deaths in absolute number",
